Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
165,4833.395036,09-25-2013 17:21:12,1590.760824,10,1,2.599924326,3.495567083,1.360964789,1.652256859,4.687860837,5.039588385,0.000193108,0.038488999,0,0,0
166,4863.410282,09-25-2013 17:21:42,1620.77607,10,1,2.600104809,3.500101089,1.382642667,1.652256859,4.763685193,5.039588385,0.000123712,0.038488999,0,0,0
167,4893.425255,09-25-2013 17:22:12,1650.791043,10,1,2.599924326,3.504959106,1.404320336,1.652256859,4.839610968,5.039588385,0.00016144,0.038488999,0,0,0
168,4923.439998,09-25-2013 17:22:42,1680.805786,10,1,2.600104809,3.51030302,1.425987119,1.652256859,4.915608797,5.039588385,0.000193105,0.038488999,0,0,0
169,4953.440356,09-25-2013 17:23:12,1710.806144,10,1,2.600104809,3.516132593,1.447664956,1.652256859,4.991765885,5.039588385,0.000225285,0.038488999,0,0,0
170,4983.455615,09-25-2013 17:23:42,1740.821404,10,1,2.599924326,3.522448063,1.469342935,1.652256859,5.068056411,5.039588385,0.000225285,0.038488999,0,0,0
171,5013.470178,09-25-2013 17:24:12,1770.835967,10,1,2.599924326,3.529573202,1.491009578,1.652256859,5.144453432,5.039588385,0.000257507,0.038488999,0,0,0
172,5043.470562,09-25-2013 17:24:42,1800.83635,10,1,2.600104809,3.537669897,1.512687556,1.652256859,5.221055118,5.039588385,0.000259111,0.038488999,0,0,0
173,5073.484933,09-25-2013 17:25:12,1830.850721,10,1,2.599924326,3.546738148,1.534354106,1.652256859,5.29780103,5.039588385,0.000355129,0.038488999,0,0,0
174,5103.500941,09-25-2013 17:25:42,1860.866729,10,1,2.600285053,3.557263851,1.556043327,1.652256859,5.374836521,5.039588385,0.000421043,0.038488999,0,0,0
175,5133.515525,09-25-2013 17:26:12,1890.881314,10,1,2.600104809,3.568922997,1.577709948,1.652256859,5.452031405,5.039588385,0.000418398,0.038488999,0,0,0
176,5163.515763,09-25-2013 17:26:42,1920.881551,10,1,2.600285053,3.582687378,1.599387929,1.652256859,5.529542917,5.039588385,0.000547139,0.038488999,0,0,0
177,5193.530337,09-25-2013 17:27:12,1950.896126,10,1,2.600104809,3.598880768,1.621054515,1.652256859,5.607335315,5.039588385,0.000643727,0.038488999,0,0,0
178,5223.530574,09-25-2013 17:27:42,1980.896362,10,1,2.600104809,3.617503405,1.642732384,1.652256859,5.68554615,5.039588385,0.000643726,0.038488999,0,0,0
179,5253.545815,09-25-2013 17:28:12,2010.911603,10,1,2.599924326,3.63985014,1.664410318,1.652256859,5.76420262,5.039588385,0.000804656,0.038488999,0,0,0
180,5283.561002,09-25-2013 17:28:42,2040.926791,10,1,2.600104809,3.666731119,1.686088175,1.652256859,5.843390453,5.039588385,0.000936275,0.038488999,0,0,0
181,5313.576356,09-25-2013 17:29:13,2070.942144,10,1,2.599924326,3.69944191,1.707766161,1.652256859,5.923221211,5.039588385,0.001158673,0.038488999,0,0,0
182,5343.591552,09-25-2013 17:29:43,2100.95734,10,1,2.600104809,3.740087271,1.729444001,1.652256859,6.003840067,5.039588385,0.001549699,0.038488999,0,0,0
183,5373.606672,09-25-2013 17:30:13,2130.97246,10,1,2.600104809,3.792068005,1.751121743,1.652256859,6.085453057,5.039588385,0.001963401,0.038488999,0,0,0
184,5403.621909,09-25-2013 17:30:43,2160.987697,10,1,2.599924326,3.861699581,1.772798783,1.652256859,6.168367395,5.039588385,0.002679695,0.038488999,0,0,0
185,5433.63726,09-25-2013 17:31:13,2191.003049,10,1,2.599924326,3.960641384,1.794475803,1.652256859,6.25308035,5.039588385,0.003862361,0.038488999,0,0,0
186,5462.04312,09-25-2013 17:31:41,2219.408908,10,1,2.600104809,4.10022831,1.814990447,1.652256859,6.335668183,5.039588385,0.005746728,0.038488999,0,0,0
187,5492.059545,09-25-2013 17:32:11,30.01588104,11,1,1.646975756,4.099742413,1.831976472,1.652256859,6.405306456,5.039588385,0,0.038488999,0,0,0
188,5522.074913,09-25-2013 17:32:41,60.0312493,11,1,1.103876233,4.099580765,1.843285919,1.652256859,6.451672039,5.039588385,-3.22283E-05,0.038488999,0,0,0
189,5552.090136,09-25-2013 17:33:11,90.04647291,11,1,0.749563277,4.099742413,1.850907966,1.652256859,6.482920322,5.039588385,0,0.038488999,0,0,0
190,5582.104604,09-25-2013 17:33:41,120.0609408,11,1,0.519124627,4.099742413,1.856127084,1.652256859,6.504317543,5.039588385,0,0.038488999,0,0,0
191,5612.104991,09-25-2013 17:34:11,150.0613272,11,1,0.368744463,4.099742413,1.859788608,1.652256859,6.519328971,5.039588385,0,0.038488999,0,0,0
192,5642.120128,09-25-2013 17:34:41,180.0764647,11,1,0.269031972,4.099580765,1.862420458,1.652256859,6.53011896,5.039588385,-3.22299E-05,0.038488999,0,0,0
193,5672.134701,09-25-2013 17:35:11,210.0910377,11,1,0.201234683,4.099742413,1.864364225,1.652256859,6.538087923,5.039588385,0,0.038488999,0,0,0
194,5702.135045,09-25-2013 17:35:41,240.0913816,11,1,0.155255139,4.099742413,1.865841056,1.652256859,6.544142572,5.039588385,0,0.038488999,0,0,0
195,5732.150287,09-25-2013 17:36:11,270.1066238,11,1,0.122618675,4.099742413,1.866992765,1.652256859,6.548864298,5.039588385,0,0.038488999,0,0,0
196,5762.165503,09-25-2013 17:36:41,300.1218397,11,1,0.099358432,4.099742413,1.86791399,1.652256859,6.552641094,5.039588385,0,0.038488999,0,0,0
197,5792.179761,09-25-2013 17:37:11,330.1360975,11,1,0.082409114,4.099904537,1.868667659,1.652256859,6.55573095,5.039588385,0,0.038488999,0,0,0
198,5796.852554,09-25-2013 17:37:16,334.808891,11,1,0.079704434,4.099580765,1.868773403,1.652256859,6.55616447,5.039588385,-3.21293E-05,0.038488999,0,0,0
199,5826.882796,09-25-2013 17:37:46,30.01512926,4,2,0,4.013269901,1.868773403,1.652256859,6.55616447,5.039588385,-0.00242155,0.038488999,0,0,0
200,5856.898084,09-25-2013 17:38:16,60.03041693,4,2,0,3.951573133,1.868773403,1.652256859,6.55616447,5.039588385,-0.001866776,0.038488999,0,0,0
201,5886.912706,09-25-2013 17:38:46,90.04503888,4,2,0,3.901697397,1.868773403,1.652256859,6.55616447,5.039588385,-0.001544903,0.038488999,0,0,0
202,5916.881643,09-25-2013 17:39:16,120.0139759,4,2,0,3.860404253,1.868773403,1.652256859,6.55616447,5.039588385,-0.001291412,0.038488999,0,0,0
203,5916.897809,09-25-2013 17:39:16,0.015576983,5,2,-0.000354066,3.860566139,1.868773403,1.65225686,6.55616447,5.039588389,0,0.049893148,0,0,0
204,5946.913198,09-25-2013 17:39:46,30.01527642,6,2,0,3.825426579,1.868773403,1.65225686,6.55616447,5.039588389,-0.001065427,0.049893148,0,0,0
205,5976.91207,09-25-2013 17:40:16,60.01414863,6,2,0,3.795144796,1.868773403,1.65225686,6.55616447,5.039588389,-0.000906827,0.049893148,0,0,0
206,6006.928026,09-25-2013 17:40:46,30.0153972,7,2,-2.599730968,3.219955444,1.868773403,1.673932084,6.55616447,5.110732846,-0.001287445,0.049893148,0,0,0
207,6036.943222,09-25-2013 17:41:16,60.03059343,7,2,-2.599730968,3.202304602,1.868773403,1.695607367,6.55616447,5.180296142,-0.000354039,0.049893148,0,0,0
208,6066.957717,09-25-2013 17:41:46,90.04508825,7,2,-2.599730968,3.195503473,1.868773403,1.717271566,6.55616447,5.249593513,-0.000193108,0.049893148,0,0,0
209,6096.973705,09-25-2013 17:42:16,120.0610764,7,2,-2.599730968,3.190969229,1.868773403,1.738958252,6.55616447,5.318842503,-0.000129557,0.049893148,0,0,0
210,6126.988957,09-25-2013 17:42:46,150.0763281,7,2,-2.599730968,3.186920881,1.868773403,1.760633674,6.55616447,5.387964105,-0.000128755,0.049893148,0,0,0
211,6157.003498,09-25-2013 17:43:16,180.0908695,7,2,-2.599730968,3.183520317,1.868773403,1.782297923,6.55616447,5.456969883,-9.6878E-05,0.049893148,0,0,0
212,6187.019422,09-25-2013 17:43:46,210.1067934,7,2,-2.599730968,3.180281639,1.868773403,1.803984746,6.55616447,5.525974451,-9.65777E-05,0.049893148,0,0,0
213,6217.034693,09-25-2013 17:44:17,240.1220649,7,2,-2.599730968,3.177204847,1.868773403,1.825660333,6.55616447,5.594875808,-9.65765E-05,0.049893148,0,0,0
214,6247.04967,09-25-2013 17:44:47,270.1370416,7,2,-2.599730968,3.174452066,1.868773403,1.847335773,6.55616447,5.663714371,-0.00012916,0.049893148,0,0,0
215,6277.065085,09-25-2013 17:45:17,300.1524562,7,2,-2.599911213,3.171861172,1.868773403,1.869011525,6.55616447,5.732496186,-9.65306E-05,0.049893148,0,0,0
216,6307.079615,09-25-2013 17:45:47,330.1669866,7,2,-2.599911213,3.169594049,1.868773403,1.890675894,6.55616447,5.801188432,-6.43528E-05,0.049893148,0,0,0
217,6337.0955,09-25-2013 17:46:17,360.1828715,7,2,-2.599730968,3.167488813,1.868773403,1.912362683,6.55616447,5.869902179,-6.44012E-05,0.049893148,0,0,0
218,6367.110827,09-25-2013 17:46:47,390.198198,7,2,-2.599550724,3.165383816,1.868773403,1.934038312,6.55616447,5.938533462,-3.22773E-05,0.049893148,0,0,0
219,6397.12608,09-25-2013 17:47:17,420.2134512,7,2,-2.599911213,3.163116693,1.868773403,1.955713961,6.55616447,6.007120569,-9.65294E-05,0.049893148,0,0,0
220,6427.141329,09-25-2013 17:47:47,450.2287004,7,2,-2.599730968,3.161335468,1.868773403,1.977389648,6.55616447,6.075664902,-6.43537E-05,0.049893148,0,0,0
221,6457.156456,09-25-2013 17:48:17,480.2438271,7,2,-2.599730968,3.159554005,1.868773403,1.999065152,6.55616447,6.144167694,-3.2325E-05,0.049893148,0,0,0
222,6487.171815,09-25-2013 17:48:47,510.2591861,7,2,-2.599730968,3.157772779,1.868773403,2.020740888,6.55616447,6.212631742,-3.21764E-05,0.049893148,0,0,0
223,6517.186264,09-25-2013 17:49:17,540.2736352,7,2,-2.599730968,3.155991554,1.868773403,2.042405231,6.55616447,6.281020752,-3.23763E-05,0.049893148,0,0,0
224,6547.186632,09-25-2013 17:49:47,570.2740032,7,2,-2.599730968,3.154048443,1.868773403,2.0640808,6.55616447,6.349406087,-6.43532E-05,0.049893148,0,0,0
225,6577.201111,09-25-2013 17:50:17,600.288483,7,2,-2.599911213,3.152266979,1.868773403,2.085745165,6.55616447,6.417717545,-6.4601E-05,0.049893148,0,0,0
226,6607.217108,09-25-2013 17:50:47,630.3044795,7,2,-2.599730968,3.150323868,1.868773403,2.107432059,6.55616447,6.486060901,-9.65778E-05,0.049893148,0,0,0
227,6637.23248,09-25-2013 17:51:17,660.3198518,7,2,-2.599730968,3.148542643,1.868773403,2.12910768,6.55616447,6.554328501,-0.000128751,0.049893148,0,0,0
228,6667.247563,09-25-2013 17:51:47,690.3349347,7,2,-2.599550724,3.146923304,1.868773403,2.150783176,6.55616447,6.622556818,0,0.049893148,0,0,0
229,6697.262889,09-25-2013 17:52:17,720.3502609,7,2,-2.599730968,3.144979954,1.868773403,2.172458805,6.55616447,6.690745733,-3.23237E-05,0.049893148,0,0,0
230,6727.277302,09-25-2013 17:52:47,750.3646737,7,2,-2.599911213,3.143036842,1.868773403,2.194123224,6.55616447,6.75885863,-6.47535E-05,0.049893148,0,0,0
231,6757.277565,09-25-2013 17:53:17,780.3649366,7,2,-2.599730968,3.141255617,1.868773403,2.215798768,6.55616447,6.826963419,-3.22778E-05,0.049893148,0,0,0
232,6787.29223,09-25-2013 17:53:47,810.3796019,7,2,-2.599730968,3.138826609,1.868773403,2.237463172,6.55616447,6.894989206,-0.000128753,0.049893148,0,0,0
233,6817.308167,09-25-2013 17:54:17,840.3955383,7,2,-2.599911213,3.136721373,1.868773403,2.259150035,6.55616447,6.963040502,-6.44016E-05,0.049893148,0,0,0
234,6847.323361,09-25-2013 17:54:47,870.4107323,7,2,-2.599730968,3.134616375,1.868773403,2.280825611,6.55616447,7.031009443,-9.6531E-05,0.049893148,0,0,0
235,6877.338003,09-25-2013 17:55:17,900.4253745,7,2,-2.599730968,3.132511139,1.868773403,2.302489975,6.55616447,7.098894669,-6.45535E-05,0.049893148,0,0,0
236,6907.338198,09-25-2013 17:55:47,930.4255694,7,2,-2.599730968,3.129920244,1.868773403,2.324165621,6.55616447,7.166764639,-9.713E-05,0.049893148,0,0,0
237,6937.352732,09-25-2013 17:56:17,960.4401029,7,2,-2.599911213,3.127653122,1.868773403,2.345840726,6.55616447,7.23458127,-6.45619E-05,0.049893148,0,0,0
238,6967.368704,09-25-2013 17:56:47,990.4560753,7,2,-2.599911213,3.125062227,1.868773403,2.367516921,6.55616447,7.302348237,-6.45501E-05,0.049893148,0,0,0
239,6997.383247,09-25-2013 17:57:17,1020.470619,7,2,-2.599911213,3.122309208,1.868773403,2.389181388,6.55616447,7.370023355,-0.000128753,0.049893148,0,0,0
240,7027.383538,09-25-2013 17:57:47,1050.47091,7,2,-2.599730968,3.119880199,1.868773403,2.410857007,6.55616447,7.437676688,-6.44017E-05,0.049893148,0,0,0
241,7057.398774,09-25-2013 17:58:17,1080.486146,7,2,-2.599550724,3.117127419,1.868773403,2.432532634,6.55616447,7.505271603,-6.43531E-05,0.049893148,0,0,0
242,7087.413248,09-25-2013 17:58:47,1110.500619,7,2,-2.599730968,3.114374638,1.868773403,2.45419705,6.55616447,7.572771075,-9.68296E-05,0.049893148,0,0,0
243,7117.41352,09-25-2013 17:59:17,1140.500892,7,2,-2.599911213,3.111297846,1.868773403,2.475872639,6.55616447,7.64024256,-6.43547E-05,0.049893148,0,0,0
244,7147.428896,09-25-2013 17:59:47,1170.516268,7,2,-2.599730968,3.108221054,1.868773403,2.497548426,6.55616447,7.707649907,-9.65289E-05,0.049893148,0,0,0
245,7177.443326,09-25-2013 18:00:17,1200.530698,7,2,-2.599730968,3.105144262,1.868773403,2.519212846,6.55616447,7.774955688,-9.6577E-05,0.049893148,0,0,0
246,7207.459429,09-25-2013 18:00:47,1230.5468,7,2,-2.599730968,3.101905584,1.868773403,2.540899908,6.55616447,7.842262747,-9.71794E-05,0.049893148,0,0,0
247,7237.473873,09-25-2013 18:01:17,1260.561244,7,2,-2.599911213,3.09850502,1.868773403,2.562564304,6.55616447,7.909428921,-0.000161934,0.049893148,0,0,0
248,7267.474237,09-25-2013 18:01:47,1290.561609,7,2,-2.599730968,3.095266342,1.868773403,2.584240121,6.55616447,7.976557369,-9.71317E-05,0.049893148,0,0,0
249,7297.488817,09-25-2013 18:02:17,1320.576189,7,2,-2.599730968,3.091703653,1.868773403,2.605904556,6.55616447,8.043574883,-9.71794E-05,0.049893148,0,0,0
250,7327.48911,09-25-2013 18:02:47,1350.576482,7,2,-2.599730968,3.087979317,1.868773403,2.627580276,6.55616447,8.110548723,-0.000129557,0.049893148,0,0,0
251,7357.504188,09-25-2013 18:03:17,1380.591559,7,2,-2.599730968,3.084092855,1.868773403,2.649255813,6.55616447,8.177441342,-0.000129557,0.049893148,0,0,0
252,7387.519626,09-25-2013 18:03:47,1410.606998,7,2,-2.600091696,3.080206394,1.868773403,2.670932491,6.55616447,8.244253127,-0.000161934,0.049893148,0,0,0
253,7417.534781,09-25-2013 18:04:17,1440.622153,7,2,-2.599730968,3.076158047,1.868773403,2.692609274,6.55616447,8.310978328,-9.71794E-05,0.049893148,0,0,0
254,7447.549931,09-25-2013 18:04:47,1470.637302,7,2,-2.599730968,3.071947813,1.868773403,2.714286131,6.55616447,8.377614394,-0.000129557,0.049893148,0,0,0
255,7477.565147,09-25-2013 18:05:17,1500.652519,7,2,-2.599911213,3.067737579,1.868773403,2.735963036,6.55616447,8.444158942,-0.000161428,0.049893148,0,0,0
256,7507.580297,09-25-2013 18:05:47,1530.667669,7,2,-2.599911213,3.063365221,1.868773403,2.757639772,6.55616447,8.510609961,-0.000160935,0.049893148,0,0,0
257,7537.594973,09-25-2013 18:06:17,1560.682344,7,2,-2.599911213,3.058831215,1.868773403,2.77930542,6.55616447,8.576930659,-0.000160933,0.049893148,0,0,0
258,7567.595349,09-25-2013 18:06:47,1590.682721,7,2,-2.599911213,3.054135084,1.868773403,2.800981473,6.55616447,8.643184107,-0.000161934,0.049893148,0,0,0
259,7597.610388,09-25-2013 18:07:17,1620.697759,7,2,-2.599911213,3.049438953,1.868773403,2.822657146,6.55616447,8.709334318,-0.000161436,0.049893148,0,0,0
260,7627.624969,09-25-2013 18:07:47,1650.712341,7,2,-2.599550724,3.044580936,1.868773403,2.844321792,6.55616447,8.775345489,-0.000161429,0.049893148,0,0,0
261,7657.625489,09-25-2013 18:08:17,1680.712861,7,2,-2.599730968,3.039237261,1.868773403,2.865997742,6.55616447,8.841280312,-0.000161933,0.049893148,0,0,0
262,7687.640551,09-25-2013 18:08:47,1710.727923,7,2,-2.599730968,3.033569574,1.868773403,2.887673514,6.55616447,8.907097153,-0.000193108,0.049893148,0,0,0
263,7717.655206,09-25-2013 18:09:17,1740.742577,7,2,-2.599730968,3.027415991,1.868773403,2.909338208,6.55616447,8.97275402,-0.000225281,0.049893148,0,0,0
264,7747.655291,09-25-2013 18:09:47,1770.742662,7,2,-2.599730968,3.020776749,1.868773403,2.931013948,6.55616447,9.038305473,-0.000225986,0.049893148,0,0,0
265,7777.669893,09-25-2013 18:10:17,1800.757264,7,2,-2.599730968,3.013165712,1.868773403,2.95267873,6.55616447,9.103669268,-0.000289686,0.049893148,0,0,0
266,7807.685938,09-25-2013 18:10:47,1830.77331,7,2,-2.599911213,3.004583359,1.868773403,2.974366014,6.55616447,9.168927238,-0.000356226,0.049893148,0,0,0
267,7837.700226,09-25-2013 18:11:17,1860.787598,7,2,-2.599911213,2.995191097,1.868773403,2.995759848,6.55616447,9.23310937,-0.000321865,0.049893148,0,0,0
268,7867.700714,09-25-2013 18:11:47,1890.788085,7,2,-2.599730968,2.983855724,1.868773403,3.017706734,6.55616447,9.298721896,-0.000387474,0.049893148,0,0,0
269,7897.716058,09-25-2013 18:12:17,1920.80343,7,2,-2.599730968,2.971062899,1.868773403,3.039382768,6.55616447,9.36326295,-0.000453419,0.049893148,0,0,0
270,7927.731152,09-25-2013 18:12:47,1950.818524,7,2,-2.599911213,2.956165075,1.868773403,3.061059134,6.55616447,9.427505282,-0.000514974,0.049893148,0,0,0
271,7957.746471,09-25-2013 18:13:17,1980.833842,7,2,-2.599730968,2.93900013,1.868773403,3.082735823,6.55616447,9.491403062,-0.000581122,0.049893148,0,0,0
272,7987.761681,09-25-2013 18:13:47,2010.849053,7,2,-2.600091696,2.919082165,1.868773403,3.104412452,6.55616447,9.55490129,-0.000742618,0.049893148,0,0,0
273,8017.776147,09-25-2013 18:14:17,2040.863518,7,2,-2.599730968,2.896087646,1.868773403,3.126077849,6.55616447,9.617903187,-0.00083943,0.049893148,0,0,0
274,8047.776517,09-25-2013 18:14:47,2070.863888,7,2,-2.599911213,2.869206429,1.868773403,3.147753758,6.55616447,9.680396668,-0.000968579,0.049893148,0,0,0
275,8077.790991,09-25-2013 18:15:17,2100.878363,7,2,-2.599730968,2.837305546,1.868773403,3.169418223,6.55616447,9.742221975,-0.00115874,0.049893148,0,0,0
276,8107.791201,09-25-2013 18:15:47,2130.878572,7,2,-2.599911213,2.79925108,1.868773403,3.191093779,6.55616447,9.80332335,-0.001230717,0.049893148,0,0,0
277,8137.806647,09-25-2013 18:16:17,2160.894019,7,2,-2.599911213,2.752775908,1.868773403,3.212769649,6.55616447,9.86351336,-0.001457405,0.049893148,0,0,0
278,8167.821884,09-25-2013 18:16:47,2190.909256,7,2,-2.599730968,2.693994045,1.868773403,3.234445397,6.55616447,9.922572624,-0.001878405,0.049893148,0,0,0
279,8197.837136,09-25-2013 18:17:17,2220.924508,7,2,-2.599730968,2.615456104,1.868773403,3.256121109,6.55616447,9.980160976,-0.002590942,0.049893148,0,0,0
280,8227.852254,09-25-2013 18:17:47,2250.939626,7,2,-2.599730968,2.493196011,1.868773403,3.277796711,6.55616447,10.03564528,-0.004372215,0.049893148,0,0,0
281,8257.867355,09-25-2013 18:18:17,2280.954726,7,2,-2.599911213,2.216774702,1.868773403,3.299472341,6.55616447,10.08721715,-0.01217742,0.049893148,0,0,0
282,8269.148692,09-25-2013 18:18:29,2292.236064,7,2,-2.599911213,1.999621272,1.868773403,3.307619263,6.55616447,10.10445259,-0.018687177,0.049893148,0,0,0
283,8269.16452,09-25-2013 18:18:29,0.015586677,8,2,-0.000354066,2.126577377,1.868773403,3.307619264,6.55616447,10.10445259,0.004760838,0.037946902,0,0,0
284,8299.179822,09-25-2013 18:18:59,30.01507046,9,2,0,2.526230335,1.868773403,3.307619264,6.55616447,10.10445259,0.002752876,0.037946902,0,0,0
285,8329.195066,09-25-2013 18:19:29,60.03031499,9,2,0,2.581449986,1.868773403,3.307619264,6.55616447,10.10445259,0.001133537,0.037946902,0,0,0
286,8359.210215,09-25-2013 18:19:59,90.04546315,9,2,0,2.610598087,1.868773403,3.307619264,6.55616447,10.10445259,0.000807173,0.037946902,0,0,0
287,8389.178432,09-25-2013 18:20:29,120.0136807,9,2,0,2.629868269,1.868773403,3.307619264,6.55616447,10.10445259,0.000581196,0.037946902,0,0,0
288,8419.19366,09-25-2013 18:20:59,30.01513944,10,2,2.599924326,2.98045516,1.890450786,3.307619264,6.618945844,10.10445259,0.004248557,0.037946902,0,0,0
289,8449.208235,09-25-2013 18:21:29,60.02971465,10,2,2.599924326,3.075834274,1.91211696,3.307619264,6.684636907,10.10445259,0.002574952,0.037946902,0,0,0
290,8479.224168,09-25-2013 18:21:59,90.04564807,10,2,2.599924326,3.141417503,1.933805835,3.307619264,6.7520956,10.10445259,0.001910811,0.037946902,0,0,0
291,8509.238632,09-25-2013 18:22:29,120.0601118,10,2,2.600104809,3.191617012,1.955472105,3.307619264,6.820725116,10.10445259,0.001480545,0.037946902,0,0,0
292,8539.238742,09-25-2013 18:22:59,150.0602216,10,2,2.599924326,3.232586384,1.977149477,3.307619264,6.890371109,10.10445259,0.001255335,0.037946902,0,0,0
293,8569.254103,09-25-2013 18:23:29,180.0755829,10,2,2.600104809,3.266754389,1.998827209,3.307619264,6.960827118,10.10445259,0.001045348,0.037946902,0,0,0
294,8599.268791,09-25-2013 18:23:59,210.0902708,10,2,2.600104809,3.295902491,2.020493515,3.307619264,7.031930491,10.10445259,0.000904067,0.037946902,0,0,0
295,8629.284639,09-25-2013 18:24:29,240.1061193,10,2,2.600104809,3.319706678,2.04218251,3.307619264,7.103684052,10.10445259,0.000774855,0.037946902,0,0,0
296,8659.299273,09-25-2013 18:24:59,270.1207532,10,2,2.600104809,3.334442854,2.063848857,3.307619264,7.175783612,10.10445259,0.000386266,0.037946902,0,0,0
297,8689.315164,09-25-2013 18:25:29,300.1366443,10,2,2.599744081,3.343187094,2.085537754,3.307619264,7.248205511,10.10445259,0.000258264,0.037946902,0,0,0
298,8719.32964,09-25-2013 18:25:59,330.1511197,10,2,2.599924326,3.349502563,2.107204081,3.307619264,7.320710963,10.10445259,0.000193709,0.037946902,0,0,0
299,8749.330027,09-25-2013 18:26:29,360.1515073,10,2,2.599924326,3.354846478,2.128881647,3.307619264,7.39338023,10.10445259,0.000129149,0.037946902,0,0,0
300,8779.344587,09-25-2013 18:26:59,390.1660671,10,2,2.600104809,3.360352278,2.150548023,3.307619264,7.466127696,10.10445259,0.000193154,0.037946902,0,0,0
